,asin,title,overall,vote,verified,reviewTime,reviewerID,style,reviewerName,reviewText,summary,unixReviewTime,image
62,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"02 13, 2018",A3SWVY0A9TDEFO,{'Style:': ' Business'},Monnie,"To save you some time, to the right of the F keys is an ""F lock"" key.  Just Press it :-)  Then your F keys will work as expected.  The keyboard is very comfortable to use.",Comfortable,1518480000,
63,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"02 10, 2018",ABP2091BVTF9A,{'Style:': ' Business'},David Fowler,"I have been using these keyboards for years, the only keyboard I ever plan to buy for as long as it's available.  They do wear out and can get dirty, as would any keyboard.  Just in case, I've bought several spares as I'm so accustomed to the keyboard I can barely work on regular one now.

The key thing about this keyboard is that when you use it your arms don't have to be perpendicular.  The posture keeps your wrist straight, greatly reducing strain.

If you work on your keyboard for hours on end, like a typical programmer or heavy computer users, you should get this keyboard.",The Keyboard for programmers or heavy computer users.,1518220800,
64,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"02 10, 2018",A1W26JOC9OEY0M,{'Style:': ' Business'},Donald Moore,i have large hands and do autocad work all day long so yeah... this is the only way for me to go,i have large hands and do autocad work all day ...,1518220800,
65,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,3.0,,False,"02 8, 2018",AYU404OSVUXQ2,{'Style:': ' Business'},Jen,"I purchased this for doing transcription work.  Two days into using it, the b key is sticking. Now I'm scared to press it. i have to rearrange whole sentences just to avoid that letter. Thanks Microsoft _ut I refuse to live in fear.  I want my money _ack.",Give me a _reak,1518048000,
66,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,4.0,,True,"02 5, 2018",AS8C336DDLSO4,{'Style:': ' Business'},Ben A,"I have used traditional keyboards for pretty much my entire life of using computers. I didn't think i needed anything more ergonomic until my wrists started hurting and my posture started to 'collapse'. Nothing major, I haven't seen a physical therapist or anything, but I figured I needed to make a change. I remember one of my friends has gone through quite a few of these keyboards so I figured why not. I also didn't want to spend a lot.

So here I am typing on it right now after a week of getting used to it. I have to say that i generally find the key action to be a bit muddy. I have a mechanical keyboard and I also type on a lenovo laptop, so these feel mushy by comparison. They work fine though, and the sound is not as clicky, which I appreciate since I think I could do with less audio stimulation at work.

I have it connected to a KVM so I switche between a mac and pc which works fine for my needs. The volume control buttons work on both mac and windows which was a pleasant surprise.

My favorite feature is actually the palm rest. My hands sit pretty naturally there and i can type without feeling fatigued or any of the stress I had grown accustomed to  on my regular keyboards. I know my chair and desk aren't the best, but those things are not as easy to acquire as this keyboard. Because of the shape of the keyboard I can sit up straighter, longer. I feel better actually using my computer(s) and that's a tremendous benefit. If there was an equally affordable keyboard with better key action, that might win the day, but I'm pretty satisfied with this.",I have used traditional keyboards for pretty much my entire life of using computers,1517788800,
67,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,1.0,,True,"02 5, 2018",A2P4Y0FIZBQBIC,{'Style:': ' Retail'},Teresa,"I bought this less than four months ago... today one of the letter keys (C)  isn't working anymore. I have no idea how to fix it. Of course, the warranty on it is 90 days.",Stopped working in less than four months.,1517788800,
68,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"02 1, 2018",A3QJWRJG9GBD9C,{'Style:': ' Business'},Midcenturyman,"Highly recommended, used it first time today at work , huge improvement over the previous flat keyboard.",Highly recommended,1517443200,
69,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,4.0,,True,"02 1, 2018",AK7UCKDA9RFSO,{'Style:': ' Business'},Dr.C,"I bought this for my wife as a replacement for another identical unit she had used for years.  Personally, I don't care for the ""ergonomic"" split layout, but my wife really likes it.  The 4 star rating is hers.",Nice keyboard if you like the split design and lots of special function keys,1517443200,
70,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"02 1, 2018",A2S7KX0S61WY0O,{'Style:': ' Retail'},Vernon Brown,the key board is perfect and is comfortable for the wrist,great key board,1517443200,
71,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,3.0,,True,"01 31, 2018",A1WBXPTPRG97KU,{'Style:': ' Business'},"Kristen, MomX3",After using many types of ergonomic keyboards and accessories over the years I think this is the most awkward and cumbersome I've tried. Made it impossible for my kids (10-15) to use the computer.  Even I have a hard time adjusting to it.,"Really different, even to someone used to ergonomics",1517356800,
72,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"01 25, 2018",A3HL1JT29G4WT1,{'Style:': ' Business'},Anonymous Geek,"I have purchased this keyboard several times in the past.  It is excellent for touch typing.  I wouldn't recommend it for ""hunt and peck"" typing. It positions my hands nicely and the keys have good travel and touch.  I use some of the extra keys as well, but I use the function keys as function keys, not the alternate mapping provided.  Numeric keypad also works perfectly.",Excellent Keyboard for Touch Typists.,1516838400,
73,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"01 24, 2018",A1T6QZ074MYOBV,{'Style:': ' Retail'},hugh@jago.to,My third - I shouldn't drink water when typing.,Five Stars,1516752000,
74,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"01 21, 2018",A2IKOH00E6N471,{'Style:': ' Business'},boogordoctor,Get one...you'll be spoiled!,Spoiled!,1516492800,
75,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"01 20, 2018",AURY4JGBGMYE5,{'Style:': ' Business'},Trowski,"Takes a little getting used to, but overall very comfortable and works well.",but overall very comfortable and works well,1516406400,
76,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,3.0,,True,"01 16, 2018",A27RN4QCUT9DNR,{'Style:': ' Business'},Stylealdrin,"So far, this keyboard is good. It functions properly while I type. It made my wrist relax when I am typing on it. However, I bought this keyboard more than three months ago and it is starting to act out on me. The keys are not functioning properly such as I have to press harder on many of the keys.",this keyboard is good. It functions properly while I type,1516060800,
77,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"01 15, 2018",A302M0FCYUGWEI,{'Style:': ' Business'},TB,works great no problems,Five Stars,1515974400,
78,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"01 14, 2018",A3NPWL5QQCZ2ON,{'Style:': ' Business'},Consumer 007,"This is the only keyboard I will use, at work or at home.  Microsoft figured out a truly natural hand position.  It helps me avoid wrist strain.  Love these keyboards!",The Best!,1515888000,
79,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"01 11, 2018",A2WYQ9FBWVNK2S,{'Style:': ' Business'},young,Second time using this keyboard. I love it~,I love it~,1515628800,
80,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"01 7, 2018",AD59JTJ7CFOG9,{'Style:': ' Business'},Hugo M.,Works really good. No problems at all,Five Stars,1515283200,
81,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,2.0,,True,"01 4, 2018",A72F0ZS0O2S2S,{'Style:': ' Business'},R. P. Henerey,"This HUGE slab came with no CD, no drivers, no Help, and a pamphlet so tiny with such tiny print that it's unreadable even with bifocals and a mag glass. This is all  contrary to what's shown in the Product Guide PDF linked and hosted here by Amazon, who I suppose are not to blame. In the Guide it shows a CD and a normal pamphlet. BTW, that PDF consists of about 6 lines of text in English, no help at all. A web search produced some decent reviews and a link to the MS Intellitype program which after installing gives some config features in the Keyboard Control Panel and also from the board's own key in the upper middle, T*Y.  Still no Help file though. To find out how to access the nearly hidden F(unction) Keys I had to search here at the customers' Q&A. It's controlled by a key on the upper right, the F-Key Lock, off by default, duh!

On the Pro side, it seems nicely made for plastic, the wrist rest is excellent, the driver seems non-buggy and handy, and the ergo factor would be great for all-day typists.","no CD, no drivers, no Help, and a tiny unreadable pamphlet",1515024000,
82,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"01 3, 2018",ASTEDMJTXW6ST,{'Style:': ' Business'},cjhouston,I am very happy with this keyboard.  If you read the reviews they are a lot of help.  Download the Microsoft app for the product and it works very well for programing the keys.,Wonderful keyboard,1514937600,
83,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"12 28, 2017",AYYAHRZX2XM8K,{'Style:': ' Business'},MamaTick,"Great keyboard with a lot of features that don't distract from the function.  Easy to use and change the angle to fit the person using it.  Tilt up, back, or flat.",Great keyboard with a lot of features that don't distract ...,1514419200,
84,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,5.0,,True,"12 22, 2017",A32F6WSNTXE0OH,{'Style:': ' Retail'},lmhgranny2011,"This is an awesome keyboard!  It took a while to get used to the middle section ""splitting"" the keyboard,
but now I'm used to it & really like the way it is designed. No wrist aches/pains.....hands/arms are comfortable, & having a
number pad available....reminds me of the keyboards I used in data entry work (used for years & am quite comfortable using this style.",Love the keyboard!,1513900800,
85,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,4.0,,True,"12 21, 2017",A14QQWX0HF7B4V,{'Style:': ' Business'},Ohnow,I had this keyboard before for work and after a few week learning curve I loved it.  I've bought the professional version now as it's supposed to be more durable.  Only time will tell.  It's easy to customize.  I've deducted a star because the media center Play button works intermittently.  Not unusual for Microsoft.,Almost perfect.,1513814400,
86,B000A6PPOK,Microsoft Natural Ergonomic Keyboard 4000,4.0,,True,"12 17, 2017",A2F2J22EHXK95S,{'Style:': ' Business'},Amazon Customer,"It's hard to find ergonomic keyboards like this one. I find I type a lot faster on this style. It is a bit thick for some keyboard trays but does well on a ""floating"" style one that you find in many offices. I also appreciate that they're wired, as I don't like scrambling for a battery in the middle of working on something. I did like the previous style a bit more, and it's lost connection once at work (I just unplugged it an plugged it back in to get it working again).",My favorite ergonomic keyboard that I can find,1513468800,
